iteration, group, reviewedItemsCount, tp, fp, fn, tn, tpr, ppv, tnr, bm, acc, err, f1
7, Under80, 235, 6, 16, 5, 164, 0.5454545454545454, 0.2727272727272727, 0.9111111111111111, 0.4565656565656564, 0.8900523560209425, 0.1099476439790576, 0.3636363636363636
7, Over80, 235, 581, 21, 8, 2199, 0.9864176570458404, 0.9651162790697675, 0.9905405405405405, 0.9769581975863808, 0.9896760412958349, 0.010323958704165184, 0.9756507136859781
8, All, 191, 582, 41, 18, 2359, 0.97, 0.9341894060995185, 0.9829166666666667, 0.9529166666666666, 0.9803333333333333, 0.019666666666666666, 0.9517579721995093
8, Under80, 191, 17, 22, 10, 192, 0.6296296296296297, 0.4358974358974359, 0.897196261682243, 0.5268258913118726, 0.8672199170124482, 0.13278008298755187, 0.5151515151515151
8, Over80, 191, 565, 19, 8, 2167, 0.9860383944153578, 0.9674657534246576, 0.9913083257090577, 0.9773467201244155, 0.9902138455962305, 0.009786154403769481, 0.9766637856525496
9, All, 241, 592, 36, 8, 2364, 0.9866666666666667, 0.9426751592356688, 0.985, 0.9716666666666667, 0.9853333333333333, 0.014666666666666666, 0.9641693811074918
9, Under80, 241, 8, 26, 4, 164, 0.6666666666666666, 0.23529411764705882, 0.8631578947368421, 0.5298245614035086, 0.8514851485148515, 0.1485148514851485, 0.3478260869565218
9, Over80, 241, 584, 10, 4, 2200, 0.9931972789115646, 0.9831649831649831, 0.995475113122172, 0.9886723920337366, 0.9949964260185847, 0.005003573981415297, 0.988155668358714
10, All, 202, 587, 35, 13, 2365, 0.9783333333333334, 0.9437299035369775, 0.9854166666666667, 0.9637500000000001, 0.984, 0.016, 0.9607201309328969
10, Under80, 202, 17, 19, 10, 199, 0.6296296296296297, 0.4722222222222222, 0.9128440366972477, 0.5424736663268774, 0.8816326530612245, 0.11836734693877551, 0.5396825396825397
10, Over80, 202, 570, 16, 3, 2166, 0.9947643979057592, 0.9726962457337884, 0.9926672777268561, 0.9874316756326154, 0.993103448275862, 0.006896551724137931, 0.9836065573770492
